Fecha,resid
21/12/2017,1.0080900616563089
22/12/2017,1.0004627309985306
25/12/2017,1.0007082503226048
26/12/2017,1.001164684462468
27/12/2017,1.0010251040875893
28/12/2017,1.00105547862162
29/12/2017,1.0018914931104836
01/01/2018,1.0012359564556932
02/01/2018,1.001006264862421
03/01/2018,0.9967471345505425
04/01/2018,0.9901607821128818
05/01/2018,0.9910506805400613
08/01/2018,0.9918819359524194
09/01/2018,0.9931107112689219
10/01/2018,0.9934981702988123
11/01/2018,0.9934003663367663
12/01/2018,0.9930898576218204
15/01/2018,0.9915033068943376
16/01/2018,0.9917380832243164
17/01/2018,0.9911431828582353
18/01/2018,0.9927355825780176
19/01/2018,0.9945223123608976
22/01/2018,0.9942871606946101
23/01/2018,0.9933741289717459
24/01/2018,0.9903698023023084
25/01/2018,0.9889410150904213
26/01/2018,0.9902738445306603
29/01/2018,0.9912825237558944
30/01/2018,0.9920646856850139
31/01/2018,0.9924266335158496
01/02/2018,0.9909610847376805
02/02/2018,0.9922821962757247
05/02/2018,0.9929196726876499
06/02/2018,0.9993770311170284
07/02/2018,0.9996113217504708
08/02/2018,1.0015964393558785
09/02/2018,1.004927284515225
12/02/2018,1.0029842663504136
13/02/2018,1.0048433484080792
14/02/2018,1.005187844976194
15/02/2018,0.9990589300188105
16/02/2018,0.99829744272977
19/02/2018,0.9996515704493703
20/02/2018,1.0010140167113561
21/02/2018,1.0001169667709793
22/02/2018,1.000656390690645
23/02/2018,1.0009275116743601
26/02/2018,1.0003723735032113
27/02/2018,1.0001691394541714
28/02/2018,1.0036261172722578
01/03/2018,1.0046854803444252
02/03/2018,1.003174962822622
05/03/2018,1.0009255150968122
06/03/2018,1.0004336035127614
07/03/2018,1.001397241990547
08/03/2018,1.0002548825274338
09/03/2018,1.0012988029375054
12/03/2018,0.9999996822092763
13/03/2018,0.9996271575265767
14/03/2018,1.000532473492501
15/03/2018,1.0011926584220043
16/03/2018,1.003429964384204
19/03/2018,1.0052075705874317
20/03/2018,1.0038560537136745
21/03/2018,1.001725194274069
22/03/2018,0.9968348735396403
23/03/2018,0.9950631273784882
26/03/2018,0.9889195391030584
27/03/2018,0.9889386025569085
28/03/2018,0.9895725202061927
29/03/2018,0.9885725469830583
30/03/2018,0.9882553343806671
02/04/2018,0.9878808337169701
03/04/2018,0.9870863276663941
04/04/2018,0.9880221786902919
05/04/2018,0.9869703581185699
06/04/2018,0.9875738736533471
09/04/2018,0.9878386968051678
10/04/2018,0.987551111145985
11/04/2018,0.9878371963671491
12/04/2018,0.9850329393088171
13/04/2018,0.9848117541162795
16/04/2018,0.9837955509377772
17/04/2018,0.9834136200813348
18/04/2018,0.9827083833302515
19/04/2018,0.9841540638489319
20/04/2018,0.9866921246841469
23/04/2018,0.9882557828907693
24/04/2018,0.9885332725775996
25/04/2018,0.9907520825184111
26/04/2018,0.9893950834357972
27/04/2018,0.9900638068198425
30/04/2018,0.9920318998414136
01/05/2018,0.9913073729192632
02/05/2018,0.9969404089557024
03/05/2018,0.998699867342784
04/05/2018,0.9980363588515765
07/05/2018,1.0007109286909106
08/05/2018,1.0036463186706541
09/05/2018,1.0053927698944622
10/05/2018,1.0011668439283958
11/05/2018,0.9961199413362741
14/05/2018,0.9958450171749866
15/05/2018,0.9992453358006514
16/05/2018,0.9981308513912759
17/05/2018,0.9999640240821179
18/05/2018,1.0038300645304865
21/05/2018,1.0035450720723558
22/05/2018,0.9998911230490003
23/05/2018,0.9988641285942226
24/05/2018,0.9983728468036457
25/05/2018,0.9982461073351406
28/05/2018,0.9971549800174159
29/05/2018,0.9986917301506704
30/05/2018,0.9950869338349267
31/05/2018,0.9959505402085248
01/06/2018,0.9953962126351449
04/06/2018,0.9951644875935273
05/06/2018,0.9953825551374268
06/06/2018,0.9928596298124324
07/06/2018,0.99365485830351
08/06/2018,0.9933271570534398
11/06/2018,0.9935087872494207
12/06/2018,0.9941151195487429
13/06/2018,0.9924490437064192
14/06/2018,0.9932222886863576
15/06/2018,0.9974148118153896
18/06/2018,0.9995169715960459
19/06/2018,1.0013599714654455
20/06/2018,1.0008725548066082
21/06/2018,1.0004400181333215
22/06/2018,0.9974935343904416
25/06/2018,0.9987014918052577
26/06/2018,0.9975896862476871
27/06/2018,0.9976247757745957
28/06/2018,0.998711867217513
29/06/2018,0.9987711004862488
02/07/2018,1.001500977816034
03/07/2018,1.0007941007516712
04/07/2018,1.0011878463334982
05/07/2018,1.0006246245985901
06/07/2018,1.000258354789553
09/07/2018,0.9989892534800796
10/07/2018,0.9961020578031837
11/07/2018,0.997688771011248
12/07/2018,0.9965968528011829
13/07/2018,0.9956659150523282
16/07/2018,0.9942621445489437
17/07/2018,0.992884585053561
18/07/2018,0.9942259060857845
19/07/2018,0.9952726575445435
20/07/2018,0.9955301345609572
23/07/2018,0.9963464656592017
24/07/2018,0.9951964011901328
25/07/2018,0.9948582754402971
26/07/2018,0.9951031268078713
27/07/2018,0.9963788263116345
30/07/2018,0.9957437170828557
31/07/2018,0.9957163845002799
01/08/2018,0.994842870596927
02/08/2018,0.9947750052885459
03/08/2018,0.9937961412794742
06/08/2018,0.9927237626668031
07/08/2018,0.9916993394597674
08/08/2018,0.9911110958932138
09/08/2018,0.9928768718026674
10/08/2018,0.9949579722220507
13/08/2018,0.9962251193617908
14/08/2018,0.9970518510579679
15/08/2018,1.002784343268413
16/08/2018,1.001954774252672
17/08/2018,1.0051230870667498
20/08/2018,1.0031254315102904
21/08/2018,0.9986400735894654
22/08/2018,0.9962854741086054
23/08/2018,0.9988908734604144
24/08/2018,0.9978711492017907
27/08/2018,0.9967814929819198
28/08/2018,0.9974285765093546
29/08/2018,0.9985814679746741
30/08/2018,0.9990559883012486
31/08/2018,0.99817801936661
03/09/2018,0.9998323140626615
04/09/2018,1.002157657830888
05/09/2018,1.0022591583410112
06/09/2018,1.002256911191714
07/09/2018,1.0038731805400658
10/09/2018,1.0072669990587577
11/09/2018,1.008973144467471
12/09/2018,1.0091380046081853
13/09/2018,1.007443133903336
14/09/2018,1.0038387252787269
17/09/2018,1.0034171133641514
18/09/2018,1.0007003467587543
19/09/2018,0.9994569617936624
20/09/2018,0.9977737899745237
21/09/2018,0.9955342260733667
24/09/2018,0.996844332347639
25/09/2018,0.9979017520217183
26/09/2018,0.9981396568639931
27/09/2018,0.996554241755908
28/09/2018,0.9967019496745504
01/10/2018,0.9985051660368088
02/10/2018,1.000188639346095
03/10/2018,1.0004156408775207
04/10/2018,1.0052743446384278
05/10/2018,1.0016634777842741
08/10/2018,1.0023156219218374
09/10/2018,1.0047366589585394
10/10/2018,1.0035291652864817
11/10/2018,1.0028550837824652
12/10/2018,1.0021761007685996
15/10/2018,1.0030431559167494
16/10/2018,1.0013537738899938
17/10/2018,1.0013601985752705
18/10/2018,1.0021003459587554
19/10/2018,1.000464558666728
22/10/2018,0.9992432337957126
23/10/2018,0.9999966669335166
24/10/2018,1.001223339672548
25/10/2018,1.000106138384124
26/10/2018,1.0031202331881217
29/10/2018,1.004681855250049
30/10/2018,1.0073672056864895
31/10/2018,1.0103308691922117
01/11/2018,1.010772818641492
02/11/2018,1.0104545402585687
05/11/2018,1.0078247731281063
06/11/2018,1.0103555669199265
07/11/2018,1.0081093348604535
08/11/2018,1.0089412395413762
09/11/2018,1.0102202767241735
12/11/2018,1.0129149648918008
13/11/2018,1.0131067797194702
14/11/2018,1.0138129022174023
15/11/2018,1.0158779912951899
16/11/2018,1.0144887115933383
19/11/2018,1.0128280857619625
20/11/2018,1.0134789491912939
21/11/2018,1.011387521594908
22/11/2018,1.0105741220833209
23/11/2018,1.012228377794645
26/11/2018,1.0120176617387968
27/11/2018,1.0126603410914385
28/11/2018,1.0116540941945669
29/11/2018,1.0115489633295307
30/11/2018,1.0128962082152455
03/12/2018,1.0109936007609095
04/12/2018,1.0129566617306922
05/12/2018,1.0121372438065568
06/12/2018,1.0113894300563624
07/12/2018,1.0090765638149113
10/12/2018,1.0108713222173484
11/12/2018,1.0104046221219696
12/12/2018,1.007423878280394
13/12/2018,1.0095789204425176
14/12/2018,1.0062717199724784
17/12/2018,1.0035861419469183
18/12/2018,1.0036837649428896
19/12/2018,1.0051022918416672
20/12/2018,1.0034410659590443
21/12/2018,1.0080511507829386
24/12/2018,1.0085601381841136
25/12/2018,1.0084583055187981
26/12/2018,1.0135445275811876
27/12/2018,1.0162368408013733
28/12/2018,1.0149455765076738
31/12/2018,1.0172377653976243
01/01/2019,1.0176858448956332
02/01/2019,1.0144529928820487
03/01/2019,1.0146305698574283
04/01/2019,1.0108797731892165
07/01/2019,1.0088816637439433
08/01/2019,1.00828042538138
09/01/2019,1.0044599421760958
10/01/2019,1.006218271390339
11/01/2019,1.0057739097072806
14/01/2019,1.0061194349510643
15/01/2019,1.0033708341123508
16/01/2019,1.002196091965038
17/01/2019,1.0030503516775544
18/01/2019,0.9989406879900556
21/01/2019,1.0010714090754775
22/01/2019,1.002687530364782
23/01/2019,1.002542803342792
24/01/2019,1.0033021539995517
25/01/2019,1.0028297705155582
28/01/2019,1.006571840168575
29/01/2019,1.0090210369570145
30/01/2019,1.0078116175048428
31/01/2019,1.0024661560315773
01/02/2019,1.0008732497137685
04/02/2019,1.000855983835264
05/02/2019,1.001061154837488
06/02/2019,1.0006038990364823
07/02/2019,1.0003052216565318
08/02/2019,0.9998927664923818
11/02/2019,1.0011944526742018
12/02/2019,1.0017152807428544
13/02/2019,1.0034306733623546
14/02/2019,1.0057109649218188
15/02/2019,1.003571515848929
18/02/2019,1.0014800497600573
19/02/2019,0.9989466255288739
20/02/2019,0.9991803629475123
21/02/2019,1.0000485759707132
22/02/2019,0.9969009901139444
25/02/2019,0.9949194110945403
26/02/2019,0.9968181023655968
27/02/2019,0.9944020639467082
28/02/2019,0.9946987807033193
01/03/2019,0.9949082074471842
04/03/2019,0.9960011493963593
05/03/2019,0.9962061673524233
06/03/2019,0.9952177023036501
07/03/2019,0.9949516335391451
08/03/2019,0.9962685627964883
11/03/2019,0.9946415888775316
12/03/2019,0.9928318348181856
13/03/2019,0.9898536723995242
14/03/2019,0.9916872627145177
15/03/2019,0.9922311750507721
18/03/2019,0.9926514126692744
19/03/2019,0.9928578655439794
20/03/2019,0.9903935624873504
21/03/2019,0.990425660157238
22/03/2019,0.9941036300269762
25/03/2019,0.9946538886984938
26/03/2019,0.9950921710024485
27/03/2019,0.9987936706964854
28/03/2019,0.9989595864068624
29/03/2019,0.9993123173368963
01/04/2019,0.9960680041600157
02/04/2019,0.9958014460338719
03/04/2019,0.9921503506362039
04/04/2019,0.9921826616639059
05/04/2019,0.9935592573048189
08/04/2019,0.9906049988365719
09/04/2019,0.990393562777183
10/04/2019,0.9908237721544061
11/04/2019,0.9922118862107739
12/04/2019,0.9906273687836791
15/04/2019,0.9917929162331993
16/04/2019,0.9909512014450493
17/04/2019,0.9913251978134127
18/04/2019,0.991341439299581
19/04/2019,0.990895311491315
22/04/2019,0.9932759124147194
23/04/2019,0.9954066015343421
24/04/2019,0.9983572463261664
25/04/2019,1.002558872310935
26/04/2019,1.0001592606978464
29/04/2019,0.997902231003354
30/04/2019,0.9962269608622153
01/05/2019,0.9967252733212693
02/05/2019,0.9981317882915131
03/05/2019,0.9948952618481602
06/05/2019,0.9968951989542626
07/05/2019,0.9977085726056002
08/05/2019,0.9979021823868587
09/05/2019,0.9983283091819636
10/05/2019,0.9972688847552383
13/05/2019,1.0007067260456806
14/05/2019,0.9987179123109757
15/05/2019,0.99857228780095
16/05/2019,0.9976468241134878
17/05/2019,1.000189568689921
20/05/2019,1.0052807953688927
21/05/2019,1.0072484882087798
22/05/2019,1.0068156360813707
23/05/2019,1.0077759112103029
24/05/2019,1.0071466148342625
27/05/2019,1.0080355163849037
28/05/2019,1.009037087928115
29/05/2019,1.0103139135404675
30/05/2019,1.0120227700949955
31/05/2019,1.0128145298106834
03/06/2019,1.01328775558603
04/06/2019,1.007585788011205
05/06/2019,1.008545116277995
06/06/2019,1.0045348352182952
07/06/2019,1.0039134143634927
10/06/2019,1.0023021195452064
11/06/2019,1.0012818494270308
12/06/2019,1.001886204747748
13/06/2019,1.0034259970954091
14/06/2019,1.0063395506648813
17/06/2019,1.0087660746922034
18/06/2019,1.0044543232614578
19/06/2019,1.0017052133411097
20/06/2019,0.9945540589949858
21/06/2019,0.9922267210572633
24/06/2019,0.9907749745117267
25/06/2019,0.9909203297491216
26/06/2019,0.992120705320117
27/06/2019,0.9897067259028153
28/06/2019,0.9881953038560918
01/07/2019,0.9868921399095213
02/07/2019,0.9855591726436785
03/07/2019,0.9880911447683215
04/07/2019,0.9871928003657536
05/07/2019,0.9866925754140752
08/07/2019,0.98467190186025
09/07/2019,0.9848661689321422
10/07/2019,0.9836259200983858
11/07/2019,0.9829645405610024
12/07/2019,0.9839799986032395
15/07/2019,0.9834642570912996
16/07/2019,0.9845158889752448
17/07/2019,0.9845802352136072
18/07/2019,0.9848114546385416
19/07/2019,0.9844988473856552
22/07/2019,0.9845564125964549
23/07/2019,0.9858590071936073
24/07/2019,0.9865395160404373
25/07/2019,0.9882281022321815
26/07/2019,0.9886492672388489
29/07/2019,0.9892722745903116
30/07/2019,0.9882992020292322
31/07/2019,0.9908431498616614
01/08/2019,0.9928103027134741
02/08/2019,1.0007987592863883
05/08/2019,1.0115292527612976
06/08/2019,1.010612274963251
07/08/2019,1.0107016741088584
08/08/2019,1.0111430837260305
09/08/2019,1.011933115041349
12/08/2019,1.014074246745312
13/08/2019,1.0104754102955888
14/08/2019,1.013886388125474
15/08/2019,1.0167423395438075
16/08/2019,1.0145285662972023
19/08/2019,1.0140190178154924
20/08/2019,1.011392157544538
21/08/2019,1.0096581964064022
22/08/2019,1.0094484644156905
23/08/2019,1.0078963478989504
26/08/2019,1.008169503740423
27/08/2019,1.0110488869999301
28/08/2019,1.0147194300774036
29/08/2019,1.0136627971411967
30/08/2019,1.0124185976863758
02/09/2019,1.0129261839238013
03/09/2019,1.0126175277893756
04/09/2019,1.009060735745489
05/09/2019,1.0019167114593248
06/09/2019,0.995483960525042
09/09/2019,0.9963692037137523
10/09/2019,0.99729692390568
11/09/2019,0.9966874503640151
12/09/2019,0.9931101758783409
13/09/2019,0.9903221333354364
16/09/2019,0.9933884958847969
17/09/2019,0.9984675954885545
18/09/2019,0.997652675648209
19/09/2019,1.0002340261943787
20/09/2019,1.0021127439369113
23/09/2019,1.002247566044414
24/09/2019,0.996175751321753
25/09/2019,0.9981175421662913
26/09/2019,1.0013151633885875
27/09/2019,1.0108006346309477
30/09/2019,1.0083605170048087
01/10/2019,1.0109158500780187
02/10/2019,1.0095962566690724
03/10/2019,1.0066152086346083
04/10/2019,1.0070341095969775
07/10/2019,1.009999625581354
08/10/2019,1.0096833990757228
09/10/2019,1.0070597332174553
10/10/2019,1.0016743494600573
11/10/2019,0.9997429327459856
14/10/2019,1.0027113633316118
15/10/2019,1.0047455289054572
16/10/2019,1.0039608852494952
17/10/2019,0.9998448364441086
18/10/2019,0.9966335707264159
21/10/2019,0.994839516166727
22/10/2019,0.9920673231846261
23/10/2019,0.9925865288331533
24/10/2019,0.9936227746999534
25/10/2019,0.9935696943040401
28/10/2019,0.9885106016905708
29/10/2019,0.9901373942351146
30/10/2019,0.9938589487112155
31/10/2019,0.994265036498649
01/11/2019,0.9935212863391464
04/11/2019,0.9885205342062049
05/11/2019,0.9890057159826958
06/11/2019,0.989023552386248
07/11/2019,0.990534178630348
08/11/2019,0.9933325404056704
11/11/2019,0.9979599925896881
12/11/2019,1.0020125091181813
13/11/2019,1.006729970037356
14/11/2019,1.0070808357325263
15/11/2019,1.0017029647557847
18/11/2019,1.0006554543905728
19/11/2019,1.0030122766396377
20/11/2019,1.004706823761349
21/11/2019,1.0029729534560519
22/11/2019,1.0043628229887733
25/11/2019,1.0044274824676254
26/11/2019,1.0020936801074545
27/11/2019,1.0037760619706564
28/11/2019,1.0018681480427283
29/11/2019,1.0052183915573174
02/12/2019,1.0058689570201984
03/12/2019,1.0022973136921134
04/12/2019,1.0004080802362179
05/12/2019,0.9985806386324556
06/12/2019,0.9986861800782527
09/12/2019,0.9971443474559701
10/12/2019,0.9997749366093271
11/12/2019,1.0003416103444702
12/12/2019,1.0000117316413377
13/12/2019,0.9945092116941399
16/12/2019,0.9900968611898965
17/12/2019,0.9870463923139178
18/12/2019,0.9842159125662977
19/12/2019,0.9831064988606515
20/12/2019,0.980680475271216
23/12/2019,0.9793319166016528
24/12/2019,0.9782600813022251
25/12/2019,0.9769407649674254
26/12/2019,0.9779104324770455
27/12/2019,0.9782869082259524
30/12/2019,0.9759163513930313
31/12/2019,0.9741740303871782
01/01/2020,0.9734281902028961
02/01/2020,0.9705900688997239
03/01/2020,0.9724775270743746
06/01/2020,0.97476449160514
07/01/2020,0.9754774803365
08/01/2020,0.9724296306624053
09/01/2020,0.9720967804439239
10/01/2020,0.9732776452640196
13/01/2020,0.9764733218056644
14/01/2020,0.9743288434211504
15/01/2020,0.975119847188987
16/01/2020,0.9745469881600188
17/01/2020,0.9734007042873527
20/01/2020,0.9727772003854966
21/01/2020,0.9714846874807375
22/01/2020,0.9703598952680761
23/01/2020,0.9720980998785297
24/01/2020,0.971962451159637
27/01/2020,0.9748495633716475
28/01/2020,0.973426761949449
29/01/2020,0.9757288349135873
30/01/2020,0.9791029890584809
31/01/2020,0.9837586243026812
03/02/2020,0.9855026833994425
04/02/2020,0.9823723191244085
05/02/2020,0.9821457626674239
06/02/2020,0.9853792913175625
07/02/2020,0.9893876980509115
10/02/2020,0.9906376094703987
11/02/2020,0.9891123061162655
12/02/2020,0.9866788034917681
13/02/2020,0.9870348619593589
14/02/2020,0.986524806813819
17/02/2020,0.9856297809851751
18/02/2020,0.9853479690327651
19/02/2020,0.9848781346919073
20/02/2020,0.9864085109177275
21/02/2020,0.987311634749161
24/02/2020,0.9897983984261876
25/02/2020,0.9901525038820509
26/02/2020,0.9923074894698858
27/02/2020,0.9959917143714352
28/02/2020,1.0016677055304797
02/03/2020,1.0004466642235972
03/03/2020,0.9953466826439235
04/03/2020,0.9936822479251465
05/03/2020,0.9971458421162539
06/03/2020,1.0049240263616264
09/03/2020,1.0125163377844182
10/03/2020,1.010707526793629
11/03/2020,1.0133937564003859
12/03/2020,1.02344551193998
13/03/2020,1.0190607340681057
16/03/2020,1.0227541712224228
17/03/2020,1.023535304042125
18/03/2020,1.0273653405121808
19/03/2020,1.0251211549809376
20/03/2020,1.0146179089595948
23/03/2020,1.0176048394651949
24/03/2020,1.0139308687854838
25/03/2020,1.0088242267337195
26/03/2020,0.9906060085840062
27/03/2020,0.9854685031734566
30/03/2020,0.9890413440541866
31/03/2020,0.9892287307555663
01/04/2020,0.9940186551820646
02/04/2020,0.9923008684824234
03/04/2020,0.992480471310779
06/04/2020,0.9805163843709993
07/04/2020,0.9687259911102698
08/04/2020,0.9643208699322501
09/04/2020,0.9640918784858238
10/04/2020,0.9645637647692314
13/04/2020,0.9696789048490562
14/04/2020,0.972704723812723
15/04/2020,0.9800174357967338
16/04/2020,0.9777364782893949
17/04/2020,0.9763693042847577
20/04/2020,0.9763606477434573
21/04/2020,0.9734499066890969
22/04/2020,0.9663826975795896
23/04/2020,0.9630428380491878
24/04/2020,0.9682308849496165
27/04/2020,0.9729097709190085
28/04/2020,0.9690091094258835
29/04/2020,0.9653080349663828
30/04/2020,0.9674107291853872
01/05/2020,0.9680144376170758
04/05/2020,0.9702428647123703
05/05/2020,0.9726124277449651
06/05/2020,0.9765820330945223
07/05/2020,0.9777236821513946
08/05/2020,0.9742282925699013
11/05/2020,0.9802258174967987
12/05/2020,0.9817265823620364
13/05/2020,0.9850380575197519
14/05/2020,0.9908740851703293
15/05/2020,0.9889188692413867
18/05/2020,0.9824531070794599
19/05/2020,0.983970104550569
20/05/2020,0.9798222467946944
21/05/2020,0.979110386499626
22/05/2020,0.9860979906627709
25/05/2020,0.9855659985458056
26/05/2020,0.9849816395820106
27/05/2020,0.9911747027203823
28/05/2020,0.9891831616190215
29/05/2020,0.9857409760718228
01/06/2020,0.9822567568466021
02/06/2020,0.9772557472923749
03/06/2020,0.9740748439599366
04/06/2020,0.9822176521182803
05/06/2020,0.9839202156829066
08/06/2020,0.9866576320711694
09/06/2020,0.987289562080484
10/06/2020,0.9849507340208054
11/06/2020,0.9899674759360516
12/06/2020,0.9933925881393474
15/06/2020,0.9981086151070183
16/06/2020,0.9952021671343995
17/06/2020,0.999220161001302
18/06/2020,1.002621704575409
19/06/2020,1.0028981177937926
22/06/2020,0.998940387209147
23/06/2020,1.005696706512848
24/06/2020,1.0089244280003122
25/06/2020,1.0048124579284243
26/06/2020,1.0071145850489345
29/06/2020,1.0066197941091795
30/06/2020,1.0120605645268645
01/07/2020,1.0111470159968396
02/07/2020,1.0066801112446173
03/07/2020,1.0086002831597498
06/07/2020,1.0135652129745225
07/07/2020,1.0126933439296721
08/07/2020,1.010132314205161
09/07/2020,1.0072448811577488
10/07/2020,1.0033005268795288
13/07/2020,1.0008092195397764
14/07/2020,1.0009962613621137
15/07/2020,1.000425099786454
16/07/2020,0.9989658421044161
17/07/2020,1.0025846382028405
20/07/2020,1.0035351514945063
21/07/2020,0.9973805788733086
22/07/2020,0.9987946024823744
23/07/2020,1.0028910753204212
24/07/2020,1.007476559904369
27/07/2020,1.004974757583204
28/07/2020,1.0048079890025026
29/07/2020,1.0006249169806058
30/07/2020,0.998493118179043
31/07/2020,1.003912404504119
03/08/2020,1.0076730230682474
04/08/2020,1.0098597414901451
05/08/2020,1.0100920326306395
06/08/2020,1.0097200364898773
07/08/2020,1.010359949379566
10/08/2020,1.0128610346991866
11/08/2020,1.0134292786426766
12/08/2020,1.0142800201027617
13/08/2020,1.0154959276478708
14/08/2020,1.0164700082119391
17/08/2020,1.0179474952740146
18/08/2020,1.01668700903147
19/08/2020,1.0134384073746536
20/08/2020,1.0161555931499977
21/08/2020,1.017928862233501
24/08/2020,1.0168539396693566
25/08/2020,1.0191781417450316
26/08/2020,1.0168929898871335
27/08/2020,1.0132868173626053
28/08/2020,1.004797443003233
31/08/2020,1.0056793762083651
01/09/2020,1.0007107223741882
02/09/2020,1.0008730362717169
03/09/2020,1.0030476534859942
04/09/2020,1.0057772666161577
07/09/2020,1.0017867442945738
08/09/2020,1.0026732860462375
09/09/2020,1.0005063486743802
10/09/2020,1.0018913184681044
11/09/2020,1.0087100798521171
14/09/2020,1.0083391293223194
15/09/2020,1.0034382435980271
16/09/2020,0.9999002207895503
17/09/2020,0.9993234834791049
18/09/2020,0.9967556548865486
21/09/2020,1.0006576547802875
22/09/2020,1.0026205513346165
23/09/2020,1.0064033567691202
24/09/2020,1.0098680517750622
25/09/2020,1.0128683188052676
28/09/2020,1.0123270470564256
29/09/2020,1.012948470648796
30/09/2020,1.0129766203588932
01/10/2020,1.0133983800023618
02/10/2020,1.0167485616169085
05/10/2020,1.0132790694345448
06/10/2020,1.0056609367650728
07/10/2020,1.0039637529516052
08/10/2020,1.004111684937016
09/10/2020,1.0021340444211058
12/10/2020,1.0061532773284863
13/10/2020,1.0080875857077383
14/10/2020,1.0055472897518485
15/10/2020,1.005214596532489
16/10/2020,1.0028562343599436
19/10/2020,1.0043986929655462
20/10/2020,1.0038568479073355
21/10/2020,1.0064232614163307
22/10/2020,1.0082456492638792
23/10/2020,1.0065760396072758
26/10/2020,1.0057738510556578
27/10/2020,1.007138601769483
28/10/2020,1.0087997481566187
29/10/2020,1.0083730276951877
30/10/2020,1.0085277147129008
02/11/2020,1.0073863510564285
03/11/2020,1.0043998976090749
04/11/2020,1.0027593177973635
05/11/2020,1.0019969347583504
06/11/2020,1.004107150753231
09/11/2020,1.0007250185846879
10/11/2020,1.0079798411247978
11/11/2020,1.0067219862786956
12/11/2020,1.0089907213446399
13/11/2020,1.0112351682956497
16/11/2020,1.015111013090599
17/11/2020,1.0078857285044232
18/11/2020,0.9939950631556576
19/11/2020,0.9920107021931072
20/11/2020,0.9941680136086901
23/11/2020,0.9958626457921786
24/11/2020,0.9964718938703633
25/11/2020,0.9981123970326164
26/11/2020,0.9967395798953864
27/11/2020,0.9950922722996903
30/11/2020,0.9946326645383423
01/12/2020,0.9935081437743177
02/12/2020,0.9937700377730171
03/12/2020,0.991246266562255
04/12/2020,0.99145481737044
07/12/2020,0.9922304568104687
08/12/2020,0.9922443595299791
09/12/2020,0.9929666951841701
10/12/2020,0.9916345089047353
11/12/2020,0.9912194193154422
14/12/2020,0.9875549781058931
15/12/2020,0.9872317280362605
16/12/2020,0.986372981723522
17/12/2020,0.9849772992681791
18/12/2020,0.9876120408087746
21/12/2020,0.9906958566847257
22/12/2020,0.9916147419460384
23/12/2020,0.9903224106543539
24/12/2020,0.9887885079973564
25/12/2020,0.9881841535337024
28/12/2020,0.9873584164476226
29/12/2020,0.9870958020624713
30/12/2020,0.9875505741534479
31/12/2020,0.9883097056473544
01/01/2021,0.9882842544867434
04/01/2021,0.9891701011321109
05/01/2021,0.9894157824671989
06/01/2021,0.9884291243170472
07/01/2021,0.9873338713725196
08/01/2021,0.9847988023459957
11/01/2021,0.9845736389426806
12/01/2021,0.9802269124662029
13/01/2021,0.9805054110312006
14/01/2021,0.9785405832230274
15/01/2021,0.9780663614766995
18/01/2021,0.9780787413961162
19/01/2021,0.977236502713989
20/01/2021,0.9771141407732868
21/01/2021,0.9775291490198913
22/01/2021,0.9791149468080685
25/01/2021,0.9804031683293609
26/01/2021,0.9802586688631039
27/01/2021,0.9817658231592805
28/01/2021,0.9800187950391902
29/01/2021,0.97809283779968
01/02/2021,0.9780076159350172
02/02/2021,0.9782579336093062
03/02/2021,0.9782413149954633
04/02/2021,0.9800797200502824
05/02/2021,0.9789352179317048
08/02/2021,0.9800941522287867
09/02/2021,0.9797649915215163
10/02/2021,0.9773009223818394
11/02/2021,0.9768600886826965
12/02/2021,0.9778874182343692
15/02/2021,0.9770307131329881
16/02/2021,0.9773373642084321
17/02/2021,0.9779590498975714
18/02/2021,0.9761819387020482
19/02/2021,0.9772062405103146
22/02/2021,0.9779318994121527
23/02/2021,0.9775245338952594
24/02/2021,0.9766073533673185
25/02/2021,0.9752813930520385
26/02/2021,0.975947423211422
01/03/2021,0.9770124498078825
02/03/2021,0.9788750182599227
03/03/2021,0.9813696414705114
04/03/2021,0.9813595435311259
05/03/2021,0.9849469138223964
08/03/2021,0.9882538332832452
09/03/2021,0.9882477067774338
10/03/2021,0.9854539073014165
11/03/2021,0.9853284116452357
12/03/2021,0.9870066417003415
15/03/2021,0.9887711078475417
16/03/2021,0.9843596182807518
17/03/2021,0.9834649013512713
18/03/2021,0.982889346326682
19/03/2021,0.984463853004952
22/03/2021,0.9860471603208968
23/03/2021,0.9848841114990529
24/03/2021,0.9869882582570325
25/03/2021,0.9897642882298143
26/03/2021,0.9900841562008723
29/03/2021,0.9915815531910904
30/03/2021,0.9943335631438713
31/03/2021,0.9921916182180998
01/04/2021,0.9922950682945119
02/04/2021,0.9924687177995924
05/04/2021,0.9838120200683673
06/04/2021,0.9682262287968105
07/04/2021,0.9585021035801063
08/04/2021,0.9520494903160279
09/04/2021,0.9584357118121333
12/04/2021,0.965432957483158
13/04/2021,0.9575323003946549
14/04/2021,0.958599160743569
15/04/2021,0.9566854218770595
16/04/2021,0.9591461773577782
19/04/2021,0.9690122681161085
20/04/2021,0.9707322736646664
21/04/2021,0.9746674493750785
22/04/2021,0.9891086870571858
23/04/2021,0.9931289494183891
26/04/2021,1.0069970726268456
27/04/2021,1.0095381207450171
28/04/2021,1.0009252726350388
29/04/2021,0.9966352393704292
30/04/2021,0.9958880257372187
03/05/2021,1.0001104536298604
04/05/2021,1.004451289063234
05/05/2021,1.003636678741027
06/05/2021,1.0012230253595742
07/05/2021,0.9961509975984723
